ID,Fecha,Hora,Humedad,Temperatura,PM10.0,PM2.5,Latitud,Longitud;
1072,27/08/2020,18:57:33,74.4,30.7,18.0,16.0,7.94897,-72.5042],
1073,27/08/2020,18:57:35,74.4,30.7,18.0,16.0,7.94896,-72.5042],
1074,27/08/2020,18:57:36,73.3,30.6,18.0,16.0,7.94896,-72.5042],
1075,27/08/2020,18:57:38,73.3,30.6,18.0,16.0,7.94895,-72.5042],
1076,27/08/2020,18:57:39,73.5,30.7,19.0,17.0,7.94895,-72.5041],
1077,27/08/2020,18:57:41,73.4,30.7,18.0,16.0,7.94894,-72.5041],
1078,27/08/2020,18:57:42,73.4,30.7,18.0,16.0,7.94894,-72.5041],
1079,27/08/2020,18:57:44,73.4,30.7,26.0,23.0,7.94894,-72.5041],
1080,27/08/2020,18:57:46,73.4,30.7,41.0,35.0,7.94893,-72.5041],
1081,27/08/2020,18:57:47,72.6,30.6,55.0,45.0,7.94893,-72.5041],
1082,27/08/2020,18:57:49,72.6,30.6,67.0,54.0,7.94892,-72.5041],
1083,27/08/2020,18:57:50,72.6,30.6,74.0,59.0,7.94892,-72.5041],
1084,27/08/2020,18:57:52,72.6,30.6,78.0,63.0,7.94891,-72.5041],
1085,27/08/2020,18:57:54,72.4,30.6,81.0,66.0,7.94891,-72.5041],
1086,27/08/2020,18:57:56,72.4,30.6,85.0,69.0,7.9489,-72.5041],
1087,27/08/2020,18:57:57,72.7,30.6,86.0,69.0,7.9489,-72.5041],
1088,27/08/2020,18:57:59,72.7,30.6,86.0,70.0,7.94889,-72.5041],
1089,27/08/2020,18:58:00,73.0,30.7,80.0,64.0,7.94889,-72.5041],
1090,27/08/2020,18:58:02,72.8,30.7,68.0,54.0,7.94889,-72.504],
1091,27/08/2020,18:58:03,72.6,30.7,54.0,44.0,7.94888,-72.504],
1092,27/08/2020,18:58:05,72.6,30.7,43.0,36.0,7.94888,-72.504],
1093,27/08/2020,18:58:06,72.6,30.7,43.0,36.0,7.94887,-72.504],
1094,27/08/2020,18:58:07,72.7,30.7,36.0,32.0,7.94887,-72.504],
1095,27/08/2020,18:58:09,72.8,30.7,36.0,32.0,7.94886,-72.504],
1096,27/08/2020,18:58:11,72.8,30.7,36.0,32.0,7.94886,-72.504],
1097,27/08/2020,18:58:12,72.8,30.7,33.0,27.0,7.94885,-72.504],
1098,27/08/2020,18:58:14,72.8,30.7,33.0,27.0,7.94885,-72.504],
1099,27/08/2020,18:58:16,72.5,30.7,33.0,27.0,7.94884,-72.504],
1100,27/08/2020,18:58:17,72.6,30.7,30.0,25.0,7.94884,-72.504],
1101,27/08/2020,18:58:19,72.5,30.7,30.0,25.0,7.94883,-72.504],
1102,27/08/2020,18:58:20,72.6,30.7,30.0,25.0,7.94883,-72.504],
1103,27/08/2020,18:58:21,72.6,30.7,26.0,23.0,7.94883,-72.504],
1104,27/08/2020,18:58:23,72.5,30.7,26.0,23.0,7.94882,-72.504],
1105,27/08/2020,18:58:25,72.5,30.7,26.0,23.0,7.94882,-72.5039],
1106,27/08/2020,18:58:27,72.5,30.7,26.0,22.0,7.94881,-72.5039],
1107,27/08/2020,18:58:29,72.5,30.7,26.0,22.0,7.94881,-72.5039],
1108,27/08/2020,18:58:31,72.5,30.7,26.0,22.0,7.9488,-72.5039],
1109,27/08/2020,18:58:32,72.5,30.7,24.0,21.0,7.9488,-72.5039],
1110,27/08/2020,18:58:33,72.5,30.7,24.0,21.0,7.94879,-72.5039],
1111,27/08/2020,18:58:35,72.5,30.7,24.0,21.0,7.94879,-72.5039],
1112,27/08/2020,18:58:36,72.3,30.7,22.0,19.0,7.94878,-72.5039],
1113,27/08/2020,18:58:38,72.3,30.7,22.0,19.0,7.94878,-72.5039],
1114,27/08/2020,18:58:40,72.3,30.7,22.0,19.0,7.94877,-72.5039],
1115,27/08/2020,18:58:42,72.3,30.7,18.0,17.0,7.94877,-72.5039],
1116,27/08/2020,18:58:44,72.6,30.7,18.0,17.0,7.94876,-72.5039],
1117,27/08/2020,18:58:45,72.5,30.7,18.0,17.0,7.94876,-72.5039],
1118,27/08/2020,18:58:47,72.5,30.7,18.0,16.0,7.94875,-72.5039],
1119,27/08/2020,18:58:49,72.5,30.7,18.0,16.0,7.94875,-72.5039],
1120,27/08/2020,18:58:51,72.2,30.7,18.0,16.0,7.94874,-72.5038],
1121,27/08/2020,18:58:53,72.2,30.7,17.0,15.0,7.94874,-72.5038],
1122,27/08/2020,18:58:54,72.1,30.7,17.0,15.0,7.94873,-72.5038],
1123,27/08/2020,18:58:56,72.1,30.7,17.0,15.0,7.94873,-72.5038],
1124,27/08/2020,18:58:58,72.4,30.8,16.0,14.0,7.94872,-72.5038],
1125,27/08/2020,18:58:59,72.3,30.7,16.0,14.0,7.94872,-72.5038],
1126,27/08/2020,18:59:00,72.3,30.7,16.0,14.0,7.94871,-72.5038],
1127,27/08/2020,18:59:02,72.2,30.7,17.0,15.0,7.94871,-72.5038],
1128,27/08/2020,18:59:04,72.2,30.7,16.0,14.0,7.94871,-72.5038],
1129,27/08/2020,18:59:06,72.2,30.7,16.0,14.0,7.94871,-72.5038],
1130,27/08/2020,18:59:07,72.5,30.7,45.0,42.0,7.9487,-72.5038],
1131,27/08/2020,18:59:09,72.5,30.7,81.0,78.0,7.9487,-72.5038],
1132,27/08/2020,18:59:10,72.6,30.7,110.0,107.0,7.9487,-72.5038],
1133,27/08/2020,18:59:10,72.7,30.7,138.0,134.0,7.9487,-72.5038],
1134,27/08/2020,18:59:12,72.5,30.7,166.0,163.0,7.9487,-72.5038],
1135,27/08/2020,18:59:13,72.5,30.7,189.0,186.0,7.94869,-72.5038],
1136,27/08/2020,18:59:14,72.4,30.7,211.0,208.0,7.94869,-72.5038],
1137,27/08/2020,18:59:16,72.4,30.7,236.0,232.0,7.94869,-72.5038],
1138,27/08/2020,18:59:18,72.4,30.7,255.0,251.0,7.94868,-72.5038],
1139,27/08/2020,18:59:19,71.9,30.7,274.0,270.0,7.94868,-72.5038],
1140,27/08/2020,18:59:20,71.8,30.7,261.0,259.0,7.94867,-72.5037],
1141,27/08/2020,18:59:21,71.8,30.7,240.0,238.0,7.94867,-72.5037],
1142,27/08/2020,18:59:23,71.8,30.7,222.0,221.0,7.94866,-72.5037],
1143,27/08/2020,18:59:25,71.9,30.7,222.0,221.0,7.94866,-72.5037],
1144,27/08/2020,18:59:26,71.8,30.7,222.0,221.0,7.94865,-72.5037],
1145,27/08/2020,18:59:28,72.0,30.8,202.0,200.0,7.94865,-72.5037],
1146,27/08/2020,18:59:30,72.0,30.8,181.0,177.0,7.94864,-72.5037],
1147,27/08/2020,18:59:31,72.0,30.7,161.0,157.0,7.94863,-72.5037],
1148,27/08/2020,18:59:32,72.1,30.7,140.0,136.0,7.94863,-72.5037],
1149,27/08/2020,18:59:33,72.1,30.7,119.0,115.0,7.94863,-72.5037],
1150,27/08/2020,18:59:34,72.1,30.7,102.0,98.0,7.94863,-72.5037],
1151,27/08/2020,18:59:36,72.1,30.7,84.0,81.0,7.94863,-72.5037],
1152,27/08/2020,18:59:38,72.1,30.7,68.0,65.0,7.94863,-72.5037],
1153,27/08/2020,18:59:40,72.1,30.7,56.0,53.0,7.94863,-72.5037],
1154,27/08/2020,18:59:42,72.1,30.7,46.0,43.0,7.94863,-72.5037],
1155,27/08/2020,18:59:44,72.1,30.7,40.0,38.0,7.94863,-72.5037],
1156,27/08/2020,18:59:45,71.9,30.7,34.0,34.0,7.94863,-72.5037],
1157,27/08/2020,18:59:47,71.9,30.7,32.0,32.0,7.94863,-72.5037],
1158,27/08/2020,18:59:49,71.9,30.7,32.0,32.0,7.94863,-72.5037],
1159,27/08/2020,18:59:50,71.8,30.7,32.0,32.0,7.94863,-72.5037],
1160,27/08/2020,18:59:50,72.0,30.7,30.0,30.0,7.94863,-72.5037],
1161,27/08/2020,18:59:51,72.2,30.7,30.0,30.0,7.94863,-72.5037],
1162,27/08/2020,18:59:52,72.1,30.7,30.0,30.0,7.94862,-72.5037],
1163,27/08/2020,18:59:54,72.0,30.7,26.0,26.0,7.94862,-72.5037],
1164,27/08/2020,18:59:55,72.1,30.7,26.0,26.0,7.94862,-72.5037],
1165,27/08/2020,18:59:57,72.0,30.7,26.0,26.0,7.94863,-72.5037],
1166,27/08/2020,18:59:58,72.0,30.7,25.0,25.0,7.94863,-72.5037],
1167,27/08/2020,18:59:59,71.9,30.7,25.0,25.0,7.94863,-72.5037],
1168,27/08/2020,19:00:00,72.0,30.7,25.0,25.0,7.94863,-72.5037],
1169,27/08/2020,19:00:01,72.0,30.7,23.0,23.0,7.94863,-72.5037],
1170,27/08/2020,19:00:02,72.0,30.7,23.0,23.0,7.94864,-72.5037],
1171,27/08/2020,19:00:03,72.0,30.7,23.0,23.0,7.94864,-72.5037],
1172,27/08/2020,19:00:05,72.0,30.7,23.0,23.0,7.94864,-72.5037],
1173,27/08/2020,19:00:06,71.8,30.6,23.0,23.0,7.94864,-72.5037],
1174,27/08/2020,19:00:08,71.8,30.6,23.0,23.0,7.94864,-72.5037],
1175,27/08/2020,19:00:09,71.7,30.7,25.0,23.0,7.94864,-72.5037],
1176,27/08/2020,19:00:11,71.7,30.7,26.0,25.0,7.94864,-72.5037],
1177,27/08/2020,19:00:13,71.7,30.7,26.0,25.0,7.94863,-72.5037],
1178,27/08/2020,19:00:13,71.6,30.6,27.0,26.0,7.94863,-72.5037],
1179,27/08/2020,19:00:15,71.6,30.6,27.0,25.0,7.94862,-72.5036],
1180,27/08/2020,19:00:16,71.8,30.6,27.0,26.0,7.94862,-72.5036],
1181,27/08/2020,19:00:17,71.7,30.6,28.0,26.0,7.94861,-72.5036],
1182,27/08/2020,19:00:18,71.8,30.6,28.0,27.0,7.94861,-72.5036],
1183,27/08/2020,19:00:20,71.8,30.6,28.0,26.0,7.9486,-72.5036],
1184,27/08/2020,19:00:22,71.8,30.6,27.0,25.0,7.9486,-72.5036],
1185,27/08/2020,19:00:24,71.8,30.6,23.0,23.0,7.94859,-72.5036],
1186,27/08/2020,19:00:26,71.8,30.6,21.0,21.0,7.94859,-72.5036],
1187,27/08/2020,19:00:27,72.0,30.6,21.0,21.0,7.94858,-72.5036],
1188,27/08/2020,19:00:29,72.0,30.6,22.0,22.0,7.94857,-72.5036],
1189,27/08/2020,19:00:30,71.9,30.6,22.0,22.0,7.94856,-72.5036],
1190,27/08/2020,19:00:31,71.9,30.6,22.0,22.0,7.94856,-72.5036],
1191,27/08/2020,19:00:33,71.9,30.6,22.0,22.0,7.94855,-72.5036],
1192,27/08/2020,19:00:35,71.8,30.5,22.0,22.0,7.94855,-72.5035],
1193,27/08/2020,19:00:36,71.8,30.5,23.0,21.0,7.94854,-72.5035],
1194,27/08/2020,19:00:37,72.6,30.5,23.0,21.0,7.94854,-72.5035],
1195,27/08/2020,19:00:39,71.7,30.5,22.0,20.0,7.94853,-72.5035],
1196,27/08/2020,19:00:41,71.7,30.5,23.0,20.0,7.94853,-72.5035],
1197,27/08/2020,19:00:43,71.6,30.6,23.0,20.0,7.94853,-72.5035],
1198,27/08/2020,19:00:44,71.6,30.6,24.0,21.0,7.94852,-72.5035],
1199,27/08/2020,19:00:46,71.9,30.5,26.0,22.0,7.94851,-72.5035],
1200,27/08/2020,19:00:48,71.9,30.5,26.0,22.0,7.94851,-72.5035],
1201,27/08/2020,19:00:50,71.9,30.5,26.0,22.0,7.9485,-72.5035],
1202,27/08/2020,19:00:51,72.2,30.5,31.0,24.0,7.9485,-72.5035],
1203,27/08/2020,19:00:51,72.2,30.5,31.0,24.0,7.94849,-72.5035],
1204,27/08/2020,19:00:52,72.2,30.4,31.0,24.0,7.94849,-72.5035],
1205,27/08/2020,19:00:54,72.2,30.4,32.0,26.0,7.94848,-72.5034],
1206,27/08/2020,19:00:56,72.2,30.4,32.0,26.0,7.94848,-72.5034],
1207,27/08/2020,19:00:58,72.2,30.4,32.0,26.0,7.94848,-72.5034],
1208,27/08/2020,19:00:59,72.4,30.5,31.0,24.0,7.94847,-72.5034],
1209,27/08/2020,19:01:00,72.4,30.5,31.0,24.0,7.94847,-72.5034],
1210,27/08/2020,19:01:01,72.3,30.5,31.0,24.0,7.94846,-72.5034],
1211,27/08/2020,19:01:03,72.3,30.5,31.0,24.0,7.94846,-72.5034],
1212,27/08/2020,19:01:05,72.4,30.5,32.0,25.0,7.94846,-72.5034],
1213,27/08/2020,19:01:06,72.4,30.5,32.0,25.0,7.94845,-72.5034],
1214,27/08/2020,19:01:07,72.5,30.5,31.0,24.0,7.94845,-72.5034],
1215,27/08/2020,19:01:09,72.5,30.5,30.0,23.0,7.94844,-72.5034],
1216,27/08/2020,19:01:11,72.9,30.5,30.0,23.0,7.94844,-72.5034],
1217,27/08/2020,19:01:13,72.9,30.5,29.0,22.0,7.94844,-72.5033],
1218,27/08/2020,19:01:14,72.8,30.5,29.0,22.0,7.94843,-72.5033],
1219,27/08/2020,19:01:15,72.8,30.5,30.0,23.0,7.94843,-72.5033],
1220,27/08/2020,19:01:16,73.0,30.5,29.0,23.0,7.94843,-72.5033],
1221,27/08/2020,19:01:17,73.2,30.5,29.0,23.0,7.94842,-72.5033],
1222,27/08/2020,19:01:18,73.3,30.5,29.0,23.0,7.94842,-72.5033],
1223,27/08/2020,19:01:19,73.3,30.5,29.0,24.0,7.94841,-72.5033],
1224,27/08/2020,19:01:20,73.7,30.5,29.0,24.0,7.9484,-72.5033],
1225,27/08/2020,19:01:22,73.7,30.5,29.0,24.0,7.94839,-72.5033],
1226,27/08/2020,19:01:24,74.4,30.5,28.0,24.0,7.94839,-72.5033],
1227,27/08/2020,19:01:25,74.4,30.5,28.0,24.0,7.94838,-72.5034],
1228,27/08/2020,19:01:26,74.8,30.5,28.0,24.0,7.94837,-72.5034],
1229,27/08/2020,19:01:27,74.8,30.5,25.0,23.0,7.94836,-72.5034],
1230,27/08/2020,19:01:28,74.8,30.5,25.0,23.0,7.94835,-72.5034],
1231,27/08/2020,19:01:30,74.8,30.5,25.0,23.0,7.94835,-72.5034],
1232,27/08/2020,19:01:31,74.4,30.5,20.0,20.0,7.94834,-72.5034],
1233,27/08/2020,19:01:32,74.3,30.5,20.0,20.0,7.94833,-72.5034],
1234,27/08/2020,19:01:34,74.3,30.5,20.0,20.0,7.94833,-72.5034],
1235,27/08/2020,19:01:36,74.2,30.5,18.0,18.0,7.94833,-72.5034],
1236,27/08/2020,19:01:37,74.2,30.5,18.0,18.0,7.94832,-72.5034],
1237,27/08/2020,19:01:38,74.1,30.5,18.0,18.0,7.94832,-72.5034],
1238,27/08/2020,19:01:40,74.1,30.5,18.0,18.0,7.94831,-72.5035],
1239,27/08/2020,19:01:42,74.0,30.5,18.0,18.0,7.94831,-72.5035],
1240,27/08/2020,19:01:44,74.0,30.5,18.0,18.0,7.94831,-72.5035],
1241,27/08/2020,19:01:45,74.0,30.5,20.0,18.0,7.94831,-72.5035],
1242,27/08/2020,19:01:46,73.7,30.5,20.0,18.0,7.94831,-72.5035],
1243,27/08/2020,19:01:47,73.5,30.5,20.0,18.0,7.94831,-72.5035],
0,28/08/2020,08:47:21,61.2,31.7,23.0,21.0,7.94753,-72.5064],
1,28/08/2020,08:47:23,60.8,31.7,23.0,22.0,7.94753,-72.5064],
2,28/08/2020,08:47:24,60.8,31.8,24.0,23.0,7.94752,-72.5064],
3,28/08/2020,08:47:25,60.8,31.8,24.0,23.0,7.94752,-72.5064],
4,28/08/2020,08:47:27,60.8,31.8,23.0,22.0,7.94752,-72.5064],
5,28/08/2020,08:47:29,60.3,31.7,23.0,22.0,7.94753,-72.5064],
6,28/08/2020,08:47:31,60.3,31.7,23.0,22.0,7.94753,-72.5064],
7,28/08/2020,08:47:32,60.0,31.7,24.0,23.0,7.94752,-72.5064],
8,28/08/2020,08:47:33,60.0,31.7,24.0,23.0,7.94752,-72.5064],
9,28/08/2020,08:47:34,60.0,31.7,23.0,22.0,7.94752,-72.5064],
10,28/08/2020,08:47:36,59.8,31.8,22.0,22.0,7.94752,-72.5064],
11,28/08/2020,08:47:37,59.7,31.8,22.0,22.0,7.94752,-72.5064],
12,28/08/2020,08:47:38,59.7,31.8,23.0,23.0,7.94752,-72.5064],
13,28/08/2020,08:47:39,59.6,31.7,24.0,24.0,7.94752,-72.5064],
14,28/08/2020,08:47:40,59.6,31.7,24.0,24.0,7.94751,-72.5064],
15,28/08/2020,08:47:42,59.7,31.8,24.0,24.0,7.94751,-72.5064],
16,28/08/2020,08:47:43,59.7,31.8,23.0,23.0,7.94751,-72.5064],
17,28/08/2020,08:47:44,59.7,31.8,23.0,23.0,7.94752,-72.5064],
18,28/08/2020,08:47:46,59.7,31.8,23.0,23.0,7.94752,-72.5064],
19,28/08/2020,08:47:47,59.7,31.8,22.0,22.0,7.94752,-72.5065],
20,28/08/2020,08:47:49,59.7,31.8,22.0,22.0,7.94753,-72.5065],
21,28/08/2020,08:47:51,59.7,31.8,22.0,22.0,7.94752,-72.5065],
22,28/08/2020,08:47:53,60.1,32.0,23.0,23.0,7.94753,-72.5065],
23,28/08/2020,08:47:55,60.1,32.0,23.0,23.0,7.94753,-72.5065],
24,28/08/2020,08:47:56,60.0,32.1,23.0,23.0,7.94753,-72.5065],
25,28/08/2020,08:47:57,59.8,32.1,24.0,24.0,7.94752,-72.5065],
26,28/08/2020,08:47:59,59.8,32.1,25.0,25.0,7.94752,-72.5065],
27,28/08/2020,08:48:01,59.8,32.1,25.0,25.0,7.94753,-72.5065],
28,28/08/2020,08:48:02,59.7,32.2,25.0,25.0,7.94753,-72.5065],
29,28/08/2020,08:48:03,59.7,32.4,25.0,25.0,7.94753,-72.5065],
30,28/08/2020,08:48:04,59.5,32.4,25.0,25.0,7.94753,-72.5065],
31,28/08/2020,08:48:06,59.6,32.5,25.0,24.0,7.94753,-72.5065],
32,28/08/2020,08:48:07,59.6,32.5,25.0,24.0,7.94753,-72.5065],
33,28/08/2020,08:48:08,59.4,32.6,25.0,24.0,7.94753,-72.5065],
34,28/08/2020,08:48:10,59.1,32.7,25.0,24.0,7.94753,-72.5065],
35,28/08/2020,08:48:12,59.0,32.8,24.0,23.0,7.94752,-72.5065],
36,28/08/2020,08:48:13,58.9,32.8,23.0,22.0,7.94751,-72.5065],
37,28/08/2020,08:48:15,58.8,32.8,24.0,23.0,7.9475,-72.5065],
38,28/08/2020,08:48:17,58.8,32.8,24.0,23.0,7.94749,-72.5065],
39,28/08/2020,08:48:18,58.6,33.0,26.0,24.0,7.94747,-72.5065],
40,28/08/2020,08:48:19,58.6,33.0,27.0,24.0,7.94745,-72.5065],
41,28/08/2020,08:48:19,58.8,33.1,26.0,23.0,7.94744,-72.5065],
42,28/08/2020,08:48:21,58.8,33.1,26.0,23.0,7.94743,-72.5065],
43,28/08/2020,08:48:22,59.1,33.2,24.0,23.0,7.94742,-72.5065],
44,28/08/2020,08:48:24,59.1,33.2,26.0,24.0,7.94741,-72.5065],
45,28/08/2020,08:48:26,59.1,33.2,27.0,26.0,7.9474,-72.5064],
46,28/08/2020,08:48:28,59.1,33.2,26.0,25.0,7.94739,-72.5064],
47,28/08/2020,08:48:29,59.1,33.4,26.0,25.0,7.94738,-72.5064],
48,28/08/2020,08:48:31,58.8,33.4,26.0,25.0,7.94737,-72.5064],
49,28/08/2020,08:48:32,58.7,33.4,24.0,23.0,7.94736,-72.5064],
50,28/08/2020,08:48:34,58.7,33.4,25.0,24.0,7.94736,-72.5064],
51,28/08/2020,08:48:35,58.0,33.4,25.0,24.0,7.94736,-72.5064],
52,28/08/2020,08:48:35,57.9,33.5,25.0,23.0,7.94735,-72.5064],
53,28/08/2020,08:48:37,57.9,33.5,25.0,23.0,7.94734,-72.5064],
54,28/08/2020,08:48:38,57.6,33.6,25.0,23.0,7.94734,-72.5064],
55,28/08/2020,08:48:40,57.6,33.6,22.0,22.0,7.94733,-72.5064],
56,28/08/2020,08:48:41,57.7,33.7,22.0,22.0,7.94732,-72.5064],
57,28/08/2020,08:48:43,57.7,33.7,22.0,22.0,7.94732,-72.5064],
58,28/08/2020,08:48:45,57.7,33.7,22.0,22.0,7.94731,-72.5064],
59,28/08/2020,08:48:46,56.8,33.7,22.0,22.0,7.9473,-72.5064],
60,28/08/2020,08:48:48,56.6,33.7,22.0,22.0,7.94729,-72.5064],
61,28/08/2020,08:48:49,56.4,33.7,22.0,22.0,7.94728,-72.5063],
62,28/08/2020,08:48:50,56.2,33.7,22.0,22.0,7.94729,-72.5063],
63,28/08/2020,08:48:52,56.2,33.7,22.0,22.0,7.94729,-72.5063],
64,28/08/2020,08:48:53,56.1,33.7,21.0,21.0,7.94729,-72.5063],
65,28/08/2020,08:48:55,55.6,33.8,21.0,21.0,7.94728,-72.5063],
66,28/08/2020,08:48:55,55.5,33.8,21.0,21.0,7.94727,-72.5063],
67,28/08/2020,08:48:57,55.5,33.8,20.0,20.0,7.94727,-72.5063],
68,28/08/2020,08:48:59,55.5,33.8,20.0,20.0,7.94726,-72.5063],
69,28/08/2020,08:49:01,54.7,33.8,20.0,20.0,7.94724,-72.5063],
70,28/08/2020,08:49:02,54.8,33.9,19.0,19.0,7.94723,-72.5063],
71,28/08/2020,08:49:04,54.8,33.9,19.0,19.0,7.94721,-72.5063],
72,28/08/2020,08:49:06,54.8,33.9,19.0,19.0,7.94719,-72.5063],
73,28/08/2020,08:49:07,54.7,33.9,18.0,18.0,7.94718,-72.5063],
74,28/08/2020,08:49:08,54.7,33.9,19.0,19.0,7.94716,-72.5062],
75,28/08/2020,08:49:10,54.7,33.9,19.0,19.0,7.94715,-72.5062],
76,28/08/2020,08:49:11,54.4,33.9,17.0,17.0,7.94714,-72.5062],
77,28/08/2020,08:49:13,54.4,33.9,17.0,17.0,7.94714,-72.5062],
78,28/08/2020,08:49:14,54.4,33.9,17.0,17.0,7.94713,-72.5062],
79,28/08/2020,08:49:15,54.3,33.9,18.0,18.0,7.94714,-72.5062],
80,28/08/2020,08:49:16,54.4,33.9,18.0,18.0,7.94713,-72.5062],
81,28/08/2020,08:49:17,54.4,33.9,17.0,17.0,7.94711,-72.5062],
82,28/08/2020,08:49:21,54.2,34.0,17.0,16.0,7.94708,-72.5062],
83,28/08/2020,08:49:23,54.0,34.0,18.0,17.0,7.94707,-72.5062],
84,28/08/2020,08:49:24,54.0,34.0,18.0,17.0,7.94705,-72.5062],
85,28/08/2020,08:49:26,53.7,34.0,18.0,17.0,7.94705,-72.5062],
86,28/08/2020,08:49:28,53.7,34.0,18.0,17.0,7.94702,-72.5062],
87,28/08/2020,08:49:29,53.4,34.0,17.0,17.0,7.94701,-72.5061],
88,28/08/2020,08:49:32,53.2,34.0,17.0,17.0,7.947,-72.5061],
89,28/08/2020,08:49:34,53.2,34.0,18.0,17.0,7.947,-72.5061],
90,28/08/2020,08:49:38,53.2,34.0,18.0,17.0,7.94698,-72.5061],
91,28/08/2020,08:49:40,53.2,34.0,18.0,17.0,7.94697,-72.5061],
92,28/08/2020,08:49:41,53.2,34.0,18.0,17.0,7.94697,-72.5061],
93,28/08/2020,08:49:43,53.6,34.4,18.0,17.0,7.94696,-72.506],
94,28/08/2020,08:49:46,53.5,34.5,19.0,18.0,7.94686,-72.5061],
95,28/08/2020,08:49:48,53.2,34.6,19.0,18.0,7.94684,-72.5061],
96,28/08/2020,08:49:50,53.2,34.6,18.0,17.0,7.94683,-72.5061],
97,28/08/2020,08:49:53,53.2,34.6,18.0,17.0,7.94682,-72.506],
98,28/08/2020,08:49:55,53.2,34.6,19.0,18.0,7.94681,-72.506],
99,28/08/2020,08:49:57,52.6,34.5,19.0,18.0,7.94681,-72.506],
100,28/08/2020,08:49:58,52.6,34.5,19.0,18.0,7.9468,-72.506],
101,28/08/2020,08:50:00,52.4,34.5,20.0,19.0,7.9468,-72.506],
102,28/08/2020,08:50:01,52.3,34.5,20.0,19.0,7.9468,-72.506],
103,28/08/2020,08:50:02,52.3,34.5,20.0,19.0,7.9468,-72.506],
104,28/08/2020,08:50:04,52.3,34.5,20.0,19.0,7.94679,-72.506],
105,28/08/2020,08:50:05,52.3,34.5,20.0,19.0,7.94679,-72.506],
106,28/08/2020,08:50:07,52.4,34.6,20.0,19.0,7.94678,-72.506],
107,28/08/2020,08:50:09,52.3,34.5,18.0,18.0,7.94678,-72.506],
108,28/08/2020,08:50:10,52.3,34.5,18.0,18.0,7.94677,-72.506],
109,28/08/2020,08:50:11,52.3,34.5,18.0,18.0,7.94677,-72.5059],
110,28/08/2020,08:50:12,52.2,34.5,18.0,18.0,7.94677,-72.5059],
111,28/08/2020,08:50:14,52.1,34.7,18.0,18.0,7.94676,-72.5059],
112,28/08/2020,08:50:16,52.1,34.7,18.0,18.0,7.94676,-72.5059],
113,28/08/2020,08:50:17,52.1,34.8,18.0,17.0,7.94675,-72.5059],
114,28/08/2020,08:50:18,52.1,34.8,18.0,17.0,7.94675,-72.5059],
115,28/08/2020,08:50:20,52.1,34.8,18.0,17.0,7.94676,-72.5059],
116,28/08/2020,08:50:21,52.3,35.1,18.0,18.0,7.94676,-72.5059],
117,28/08/2020,08:50:23,52.3,35.1,18.0,18.0,7.94676,-72.5059],
118,28/08/2020,08:50:24,51.8,34.9,18.0,18.0,7.94676,-72.5058],
119,28/08/2020,08:50:26,51.8,34.9,18.0,17.0,7.94676,-72.5058],
120,28/08/2020,08:50:27,51.7,35.1,18.0,17.0,7.94677,-72.5058],
121,28/08/2020,08:50:28,51.7,35.1,18.0,17.0,7.94678,-72.5058],
122,28/08/2020,08:50:28,51.8,35.1,16.0,16.0,7.94678,-72.5058],
123,28/08/2020,08:50:30,51.7,35.2,16.0,16.0,7.94679,-72.5058],
124,28/08/2020,08:50:32,51.7,35.2,16.0,16.0,7.9468,-72.5058],
125,28/08/2020,08:50:34,51.7,35.2,16.0,16.0,7.94681,-72.5058],
126,28/08/2020,08:50:35,51.3,35.4,16.0,16.0,7.94682,-72.5058],
127,28/08/2020,08:50:37,51.3,35.4,16.0,16.0,7.94683,-72.5058],
128,28/08/2020,08:50:38,51.1,35.5,15.0,15.0,7.94683,-72.5058],
129,28/08/2020,08:50:39,50.9,35.5,15.0,15.0,7.94684,-72.5057],
130,28/08/2020,08:50:40,50.9,35.5,15.0,15.0,7.94685,-72.5057],
131,28/08/2020,08:50:42,50.8,35.6,14.0,14.0,7.94685,-72.5057],
132,28/08/2020,08:50:44,50.8,35.6,14.0,14.0,7.94686,-72.5057],
133,28/08/2020,08:50:45,50.6,35.7,14.0,14.0,7.94687,-72.5057],
134,28/08/2020,08:50:47,50.6,35.7,14.0,14.0,7.94688,-72.5057],
135,28/08/2020,08:50:49,50.5,35.7,14.0,14.0,7.94688,-72.5057],
136,28/08/2020,08:50:51,50.5,35.7,14.0,14.0,7.94689,-72.5057],
137,28/08/2020,08:50:53,50.5,35.7,15.0,15.0,7.9469,-72.5057],
138,28/08/2020,08:50:54,50.5,35.8,16.0,16.0,7.94691,-72.5057],
139,28/08/2020,08:50:55,50.6,35.9,16.0,16.0,7.94691,-72.5057],
140,28/08/2020,08:50:56,50.8,36.0,16.0,16.0,7.94692,-72.5056],
141,28/08/2020,08:50:57,50.8,36.0,15.0,15.0,7.94693,-72.5056],
142,28/08/2020,08:50:59,50.8,36.0,15.0,15.0,7.94693,-72.5056],
143,28/08/2020,08:51:00,50.9,36.1,18.0,18.0,7.94694,-72.5056],
144,28/08/2020,08:51:02,51.0,36.1,22.0,22.0,7.94694,-72.5056],
145,28/08/2020,08:51:03,51.0,36.1,25.0,25.0,7.94695,-72.5056],
146,28/08/2020,08:51:05,51.0,36.1,27.0,27.0,7.94695,-72.5056],
147,28/08/2020,08:51:07,51.0,36.1,28.0,28.0,7.94696,-72.5056],
148,28/08/2020,08:51:09,51.0,36.1,30.0,30.0,7.94696,-72.5056],
